timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T09:23:00Z,101.18,10.0,1.5,0.76,0.17,416
2026-06-01T09:23:30Z,88.09,53.2,0.59,0.48,0.2,414
2026-06-01T09:24:00Z,90.91,34.7,0.0,0.02,0.03,451
2026-06-01T09:24:30Z,101.58,23.8,0.0,0.77,0.18,416
2026-06-01T09:25:00Z,85.46,10.0,0.2,0.53,0.01,460
2026-06-01T09:25:30Z,87.3,10.0,0.28,0.61,0.22,439
2026-06-01T09:26:00Z,101.03,10.0,0.54,0.22,0.09,454
2026-06-01T09:26:30Z,98.15,10.0,0.0,0.71,0.02,454
2026-06-01T09:27:00Z,98.18,10.0,0.0,0.06,0.07,452
2026-06-01T09:27:30Z,86.25,12.2,1.0,0.05,0.07,422
2026-06-01T09:28:00Z,97.28,10.0,0.0,0.22,0.11,442
2026-06-01T09:28:30Z,100.88,10.0,0.62,0.65,0.29,444
2026-06-01T09:29:00Z,95.08,23.3,0.0,0.44,0.25,413
2026-06-01T09:29:30Z,93.59,28.9,0.04,0.01,0.09,423
2026-06-01T09:30:00Z,107.81,14.2,1.5,0.63,0.18,418
2026-06-01T09:30:30Z,91.52,10.0,0.0,0.51,0.25,433
2026-06-01T09:31:00Z,100.52,10.0,1.5,0.72,0.29,445
2026-06-01T09:31:30Z,96.04,41.3,1.5,0.28,0.11,429
2026-06-01T09:32:00Z,81.98,10.0,0.88,0.39,0.09,434
2026-06-01T09:32:30Z,92.13,14.0,0.35,0.39,0.27,428
2026-06-01T09:33:00Z,90.42,45.9,0.37,0.3,0.2,448
2026-06-01T09:33:30Z,92.48,41.9,0.83,0.16,0.03,415
2026-06-01T09:34:00Z,96.15,26.8,0.0,0.64,0.1,413
2026-06-01T09:34:30Z,92.53,10.0,0.9,0.33,0.05,417
2026-06-01T09:35:00Z,108.69,24.6,0.75,0.01,0.27,435
2026-06-01T09:35:30Z,82.45,10.0,0.0,0.13,0.21,444
2026-06-01T09:36:00Z,88.86,47.5,1.5,0.63,0.2,445
2026-06-01T09:36:30Z,85.23,32.2,0.59,0.7,0.11,455
2026-06-01T09:37:00Z,80.86,32.9,0.0,0.72,0.29,423
2026-06-01T09:37:30Z,88.32,16.4,0.0,0.25,0.07,458
2026-06-01T09:38:00Z,89.75,20.6,0.68,0.43,0.3,428
2026-06-01T09:38:30Z,92.37,21.3,0.0,0.07,0.1,437
2026-06-01T09:39:00Z,98.98,21.9,0.49,0.65,0.15,407
2026-06-01T09:39:30Z,89.72,10.0,0.19,0.45,0.11,423
2026-06-01T09:40:00Z,97.09,42.3,0.0,0.04,0.18,433
2026-06-01T09:40:30Z,101.51,24.8,0.0,0.45,0.0,430
2026-06-01T09:41:00Z,102.02,10.0,0.61,0.63,0.19,436
2026-06-01T09:41:30Z,79.91,30.4,0.41,0.16,0.18,459
2026-06-01T09:42:00Z,94.88,24.7,0.0,0.58,0.04,415
2026-06-01T09:42:30Z,94.21,15.0,0.0,0.07,0.15,427
2026-06-01T09:43:00Z,99.96,10.0,0.0,0.58,0.08,435
2026-06-01T09:43:30Z,92.16,42.6,0.39,0.05,0.14,436
2026-06-01T09:44:00Z,99.16,29.5,0.85,0.79,0.04,444
2026-06-01T09:44:30Z,103.66,12.7,0.48,0.7,0.18,422
2026-06-01T09:45:00Z,99.36,41.5,0.28,0.01,0.06,438
2026-06-01T09:45:30Z,92.67,10.0,0.04,0.09,0.29,431
2026-06-01T09:46:00Z,94.4,10.0,0.16,0.77,0.09,399
2026-06-01T09:46:30Z,98.41,49.8,0.0,0.67,0.01,445
2026-06-01T09:47:00Z,92.16,40.4,0.0,0.36,0.23,438
2026-06-01T09:47:30Z,86.63,27.3,0.1,0.12,0.18,444
2026-06-01T09:48:00Z,102.74,23.4,0.0,0.4,0.26,436
2026-06-01T09:48:30Z,82.6,10.0,0.0,0.51,0.12,466
2026-06-01T09:49:00Z,90.05,29.6,0.88,0.34,0.21,465
2026-06-01T09:49:30Z,91.11,10.0,0.01,0.64,0.17,411
2026-06-01T09:50:00Z,97.95,25.4,0.0,0.11,0.03,428
2026-06-01T09:50:30Z,96.23,10.0,0.03,0.77,0.12,445
2026-06-01T09:51:00Z,104.21,22.1,0.39,0.16,0.21,446
2026-06-01T09:51:30Z,90.09,10.0,0.11,0.74,0.21,430
2026-06-01T09:52:00Z,90.36,31.3,0.96,0.73,0.15,462
2026-06-01T09:52:30Z,97.08,10.3,0.0,0.19,0.09,440
2026-06-01T09:53:00Z,99.34,18.3,0.0,0.6,0.01,453
2026-06-01T09:53:30Z,92.31,10.0,0.0,0.27,0.03,442
2026-06-01T09:54:00Z,87.97,17.9,0.05,0.1,0.26,453
2026-06-01T09:54:30Z,102.8,10.0,0.0,0.15,0.18,476
2026-06-01T09:55:00Z,97.49,10.0,0.79,0.53,0.03,454
2026-06-01T09:55:30Z,96.28,14.8,0.78,0.73,0.18,413
2026-06-01T09:56:00Z,80.07,10.0,0.79,0.04,0.26,438
2026-06-01T09:56:30Z,96.77,18.1,0.86,0.6,0.09,443
2026-06-01T09:57:00Z,89.46,18.1,0.59,0.09,0.2,446
2026-06-01T09:57:30Z,96.57,12.5,0.24,0.39,0.24,427
2026-06-01T09:58:00Z,94.59,13.8,0.0,0.06,0.16,445
2026-06-01T09:58:30Z,95.54,10.0,0.0,0.56,0.22,463
2026-06-01T09:59:00Z,96.04,37.3,0.41,0.6,0.27,416
2026-06-01T09:59:30Z,90.07,27.6,0.16,0.65,0.02,458
2026-06-01T10:00:00Z,99.78,25.2,0.59,0.19,0.01,430
2026-06-01T10:00:30Z,100.92,27.4,1.5,0.52,0.17,438
2026-06-01T10:01:00Z,104.7,20.2,1.5,0.7,0.24,446
2026-06-01T10:01:30Z,100.95,28.9,0.86,0.41,0.06,424
2026-06-01T10:02:00Z,91.32,22.8,0.0,0.76,0.26,440
2026-06-01T10:02:30Z,81.79,20.6,0.0,0.03,0.2,446
2026-06-01T10:03:00Z,103.33,50.7,0.19,0.16,0.21,435
2026-06-01T10:03:30Z,90.62,21.4,0.0,0.37,0.14,473
2026-06-01T10:04:00Z,88.3,36.2,0.68,0.11,0.1,438
2026-06-01T10:04:30Z,98.54,22.5,0.0,0.21,0.16,436
2026-06-01T10:05:00Z,92.97,22.3,0.0,0.64,0.29,425
2026-06-01T10:05:30Z,88.53,44.6,0.0,0.04,0.22,424
2026-06-01T10:06:00Z,94.22,10.0,0.32,0.53,0.11,446
2026-06-01T10:06:30Z,93.33,24.0,1.5,0.52,0.26,430
2026-06-01T10:07:00Z,92.87,10.0,1.5,0.46,0.21,431
2026-06-01T10:07:30Z,100.57,21.1,0.36,0.61,0.1,447
2026-06-01T10:08:00Z,84.21,20.1,0.0,0.22,0.13,458
2026-06-01T10:08:30Z,99.76,10.0,0.0,0.64,0.13,409
2026-06-01T10:09:00Z,104.84,18.3,0.18,0.15,0.06,430
2026-06-01T10:09:30Z,91.44,10.0,0.49,0.61,0.27,424
2026-06-01T10:10:00Z,88.01,10.0,0.0,0.33,0.28,454
2026-06-01T10:10:30Z,90.2,21.8,0.56,0.23,0.16,444
2026-06-01T10:11:00Z,96.91,34.6,0.0,0.22,0.22,428
2026-06-01T10:11:30Z,82.28,10.7,0.58,0.16,0.24,383
2026-06-01T10:12:00Z,85.52,24.9,1.5,0.7,0.12,420
2026-06-01T10:12:30Z,106.31,29.0,0.0,0.35,0.13,459
2026-06-01T10:13:00Z,89.17,10.0,0.0,0.71,0.04,443
2026-06-01T10:13:30Z,101.52,25.7,0.0,0.49,0.06,446
2026-06-01T10:14:00Z,94.54,10.6,0.75,0.15,0.15,469
2026-06-01T10:14:30Z,87.58,10.0,0.0,0.35,0.22,449
2026-06-01T10:15:00Z,103.17,23.0,0.0,0.71,0.13,449
2026-06-01T10:15:30Z,104.56,16.8,0.57,0.33,0.0,417
2026-06-01T10:16:00Z,87.8,28.5,0.0,0.49,0.18,434
2026-06-01T10:16:30Z,95.97,10.0,1.35,0.11,0.21,435
2026-06-01T10:17:00Z,106.56,52.6,0.0,0.35,0.11,426
2026-06-01T10:17:30Z,106.9,38.1,0.44,0.7,0.18,423
2026-06-01T10:18:00Z,95.64,10.0,0.38,0.35,0.16,425
2026-06-01T10:18:30Z,94.19,10.0,1.24,0.54,0.05,456
2026-06-01T10:19:00Z,110.93,10.0,0.3,0.32,0.14,399
2026-06-01T10:19:30Z,78.02,13.6,0.93,0.68,0.29,422
2026-06-01T10:20:00Z,93.94,24.6,0.0,0.51,0.18,444
2026-06-01T10:20:30Z,97.26,10.0,0.71,0.19,0.02,428
2026-06-01T10:21:00Z,95.81,40.0,0.0,0.69,0.15,446
2026-06-01T10:21:30Z,103.32,10.1,0.0,0.13,0.08,426
2026-06-01T10:22:00Z,91.0,32.3,0.0,0.19,0.24,423
2026-06-01T10:22:30Z,102.17,12.5,0.7,0.62,0.03,448
2026-06-01T10:23:00Z,96.69,10.0,1.5,0.08,0.2,428
2026-06-01T10:23:30Z,105.56,28.4,0.0,0.75,0.13,449
2026-06-01T10:24:00Z,90.45,33.3,0.39,0.5,0.01,448
2026-06-01T10:24:30Z,87.94,10.0,0.29,0.74,0.17,443
2026-06-01T10:25:00Z,95.97,12.0,1.1,0.38,0.17,424
2026-06-01T10:25:30Z,86.39,29.9,0.0,0.26,0.06,423
2026-06-01T10:26:00Z,83.37,10.0,0.0,0.49,0.05,444
2026-06-01T10:26:30Z,90.54,32.7,0.0,0.31,0.2,419
2026-06-01T10:27:00Z,103.78,52.3,0.25,0.66,0.14,434
2026-06-01T10:27:30Z,105.49,17.8,0.0,0.77,0.0,448
2026-06-01T10:28:00Z,97.67,10.0,0.0,0.27,0.05,468
2026-06-01T10:28:30Z,84.02,24.3,1.5,0.38,0.27,466
2026-06-01T10:29:00Z,75.04,15.9,0.63,0.55,0.24,440
2026-06-01T10:29:30Z,96.48,10.0,1.5,0.47,0.05,437
2026-06-01T10:30:00Z,93.47,11.2,1.29,0.49,0.23,442
2026-06-01T10:30:30Z,80.94,52.5,0.91,0.61,0.1,431
2026-06-01T10:31:00Z,100.36,10.0,0.46,0.75,0.18,433
2026-06-01T10:31:30Z,98.72,29.7,0.0,0.45,0.21,436
2026-06-01T10:32:00Z,102.53,19.7,0.42,0.6,0.13,446
2026-06-01T10:32:30Z,100.73,30.9,1.39,0.24,0.05,416
2026-06-01T10:33:00Z,92.17,19.7,0.0,0.45,0.16,446
2026-06-01T10:33:30Z,97.64,34.3,0.0,0.37,0.06,463
2026-06-01T10:34:00Z,91.61,11.0,1.5,0.42,0.19,449
2026-06-01T10:34:30Z,104.54,13.1,0.9,0.17,0.09,431
2026-06-01T10:35:00Z,107.95,25.1,0.0,0.56,0.1,462
2026-06-01T10:35:30Z,97.47,30.7,1.5,0.01,0.13,441
2026-06-01T10:36:00Z,96.26,10.0,0.0,0.33,0.01,430
2026-06-01T10:36:30Z,92.5,41.7,0.74,0.6,0.28,415
2026-06-01T10:37:00Z,86.77,10.0,0.0,0.11,0.12,421
2026-06-01T10:37:30Z,91.17,37.9,0.0,0.73,0.28,417
2026-06-01T10:38:00Z,92.36,11.8,0.95,0.06,0.2,422
2026-06-01T10:38:30Z,83.07,24.2,0.0,0.25,0.26,457
2026-06-01T10:39:00Z,87.29,41.3,0.37,0.48,0.04,443
2026-06-01T10:39:30Z,102.64,10.0,0.47,0.1,0.1,419
2026-06-01T10:40:00Z,92.49,19.1,0.75,0.07,0.0,430
2026-06-01T10:40:30Z,91.66,14.8,0.83,0.08,0.07,438
2026-06-01T10:41:00Z,96.2,11.0,0.01,0.73,0.13,448
2026-06-01T10:41:30Z,95.67,10.0,0.0,0.03,0.07,400
2026-06-01T10:42:00Z,95.18,10.0,0.0,0.54,0.0,439
2026-06-01T10:42:30Z,87.73,10.0,0.0,0.69,0.18,406
2026-06-01T10:43:00Z,72.17,28.1,0.0,0.53,0.04,434
2026-06-01T10:43:30Z,101.37,14.9,0.0,0.08,0.21,425
2026-06-01T10:44:00Z,90.38,10.0,1.44,0.57,0.14,430
2026-06-01T10:44:30Z,91.48,10.0,0.66,0.64,0.02,433
2026-06-01T10:45:00Z,101.1,32.6,0.0,0.79,0.2,448
2026-06-01T10:45:30Z,91.62,27.9,0.16,0.58,0.3,426
2026-06-01T10:46:00Z,84.05,15.9,1.03,0.1,0.01,414
2026-06-01T10:46:30Z,86.21,10.0,0.0,0.56,0.07,411
2026-06-01T10:47:00Z,89.4,27.0,0.0,0.31,0.11,421
2026-06-01T10:47:30Z,93.48,11.1,0.0,0.39,0.05,437
2026-06-01T10:48:00Z,93.38,42.4,0.0,0.56,0.2,425
2026-06-01T10:48:30Z,90.92,17.5,0.0,0.12,0.05,442
2026-06-01T10:49:00Z,83.16,15.0,0.57,0.23,0.18,426
2026-06-01T10:49:30Z,90.96,16.8,0.91,0.76,0.16,417
2026-06-01T10:50:00Z,80.33,35.0,0.1,0.12,0.01,421
2026-06-01T10:50:30Z,94.98,22.6,0.0,0.49,0.24,431
2026-06-01T10:51:00Z,102.42,36.4,0.0,0.08,0.08,410
2026-06-01T10:51:30Z,91.67,10.0,0.0,0.44,0.21,459
2026-06-01T10:52:00Z,96.44,10.0,0.0,0.07,0.09,430
2026-06-01T10:52:30Z,84.93,10.0,1.07,0.41,0.0,414
2026-06-01T10:53:00Z,93.58,10.0,0.0,0.56,0.18,437
2026-06-01T10:53:30Z,84.2,31.6,0.0,0.19,0.13,423
2026-06-01T10:54:00Z,96.67,10.0,0.66,0.07,0.08,428
2026-06-01T10:54:30Z,102.15,33.9,0.31,0.11,0.13,406
2026-06-01T10:55:00Z,101.73,10.0,1.5,0.44,0.2,447
2026-06-01T10:55:30Z,97.23,12.9,0.02,0.71,0.04,418
2026-06-01T10:56:00Z,99.16,25.5,0.0,0.08,0.08,412
2026-06-01T10:56:30Z,101.11,42.8,0.0,0.6,0.16,434
2026-06-01T10:57:00Z,96.03,18.8,0.0,0.43,0.11,447
2026-06-01T10:57:30Z,86.24,29.3,0.0,0.76,0.1,456
2026-06-01T10:58:00Z,95.51,46.8,0.0,0.4,0.13,444
2026-06-01T10:58:30Z,110.07,21.1,0.0,0.57,0.09,434
2026-06-01T10:59:00Z,83.17,21.8,0.0,0.25,0.04,453
2026-06-01T10:59:30Z,104.36,10.0,0.11,0.4,0.29,419
2026-06-01T11:00:00Z,89.28,10.0,0.47,0.45,0.04,416
2026-06-01T11:00:30Z,89.21,16.1,0.9,0.49,0.21,401
2026-06-01T11:01:00Z,99.45,10.0,0.26,0.25,0.27,404
2026-06-01T11:01:30Z,98.48,38.2,0.32,0.26,0.11,423
2026-06-01T11:02:00Z,94.1,20.3,0.48,0.62,0.07,426
2026-06-01T11:02:30Z,85.34,26.0,0.0,0.25,0.23,426
2026-06-01T11:03:00Z,84.53,10.0,0.76,0.33,0.03,419
2026-06-01T11:03:30Z,89.3,13.3,0.0,0.08,0.22,432
2026-06-01T11:04:00Z,85.83,42.0,1.5,0.13,0.07,424
2026-06-01T11:04:30Z,100.03,10.0,0.0,0.48,0.22,438
2026-06-01T11:05:00Z,90.45,20.8,0.0,0.43,0.14,434
2026-06-01T11:05:30Z,86.32,12.5,0.34,0.49,0.04,417
2026-06-01T11:06:00Z,104.91,10.0,0.71,0.51,0.03,436
2026-06-01T11:06:30Z,90.61,37.3,0.09,0.62,0.26,407
2026-06-01T11:07:00Z,83.88,23.6,0.0,0.47,0.15,413
2026-06-01T11:07:30Z,97.36,22.1,0.0,0.34,0.21,406
2026-06-01T11:08:00Z,95.44,10.0,0.0,0.75,0.16,438
2026-06-01T11:08:30Z,85.02,22.7,0.0,0.26,0.09,439
2026-06-01T11:09:00Z,85.39,10.0,0.0,0.39,0.25,423
2026-06-01T11:09:30Z,100.1,10.0,0.38,0.37,0.21,427
2026-06-01T11:10:00Z,76.41,27.4,0.96,0.39,0.08,422
2026-06-01T11:10:30Z,99.23,10.0,0.98,0.76,0.12,450
2026-06-01T11:11:00Z,91.88,10.0,0.0,0.58,0.02,442
2026-06-01T11:11:30Z,87.25,10.0,0.63,0.2,0.15,430
2026-06-01T11:12:00Z,92.45,15.3,1.22,0.07,0.29,418
2026-06-01T11:12:30Z,96.03,29.8,1.5,0.29,0.29,428
2026-06-01T11:13:00Z,108.85,19.8,0.91,0.44,0.06,416
2026-06-01T11:13:30Z,79.02,26.6,0.0,0.04,0.17,423
2026-06-01T11:14:00Z,91.8,21.2,0.0,0.53,0.12,389
2026-06-01T11:14:30Z,82.8,14.3,0.07,0.31,0.24,399
2026-06-01T11:15:00Z,92.93,43.0,0.0,0.07,0.17,436
2026-06-01T11:15:30Z,95.94,25.3,0.0,0.49,0.01,442
2026-06-01T11:16:00Z,87.83,74.1,0.78,0.3,0.28,411
2026-06-01T11:16:30Z,89.08,25.3,0.64,0.37,0.26,422
2026-06-01T11:17:00Z,92.1,21.8,0.49,0.37,0.29,417
2026-06-01T11:17:30Z,89.54,19.0,1.32,0.16,0.02,426
2026-06-01T11:18:00Z,86.23,21.1,0.0,0.03,0.13,430
2026-06-01T11:18:30Z,94.44,17.6,0.0,0.73,0.18,426
2026-06-01T11:19:00Z,93.44,10.0,0.25,0.1,0.04,431
2026-06-01T11:19:30Z,87.37,23.2,1.41,0.24,0.15,448
2026-06-01T11:20:00Z,88.68,13.9,1.09,0.36,0.03,432
2026-06-01T11:20:30Z,86.24,39.1,0.0,0.4,0.08,438
2026-06-01T11:21:00Z,83.3,40.4,0.12,0.45,0.25,420
2026-06-01T11:21:30Z,97.75,26.0,0.37,0.73,0.14,413
2026-06-01T11:22:00Z,83.22,17.7,0.0,0.26,0.06,420
2026-06-01T11:22:30Z,86.98,17.6,0.0,0.62,0.23,421
2026-06-01T11:23:00Z,87.03,10.0,0.0,0.52,0.16,433
2026-06-01T11:23:30Z,99.02,12.4,0.0,0.52,0.16,423
2026-06-01T11:24:00Z,78.99,10.0,0.0,0.61,0.26,453
2026-06-01T11:24:30Z,108.86,30.4,1.5,0.64,0.1,434
2026-06-01T11:25:00Z,96.67,10.8,1.26,0.58,0.16,406
2026-06-01T11:25:30Z,85.19,20.0,0.0,0.08,0.02,418
2026-06-01T11:26:00Z,93.67,21.9,1.16,0.67,0.12,389
2026-06-01T11:26:30Z,98.45,13.9,0.59,0.78,0.25,406
2026-06-01T11:27:00Z,85.69,43.5,0.98,0.38,0.29,443
2026-06-01T11:27:30Z,83.71,23.2,0.0,0.62,0.18,414
2026-06-01T11:28:00Z,96.25,15.1,0.0,0.49,0.04,412
2026-06-01T11:28:30Z,96.44,10.0,0.0,0.28,0.28,416
2026-06-01T11:29:00Z,94.31,15.9,0.0,0.36,0.28,413
2026-06-01T11:29:30Z,88.06,22.7,0.0,0.03,0.16,416
2026-06-01T12:00:00Z,78.81,19.5,0.0,0.24,0.01,406
2026-06-01T12:00:30Z,89.7,23.8,0.0,0.59,0.19,401
2026-06-01T12:01:00Z,73.0,10.0,0.0,0.66,0.29,403
2026-06-01T12:01:30Z,73.36,10.0,1.5,0.6,0.04,388
2026-06-01T12:02:00Z,89.61,29.5,0.93,0.28,0.08,403
2026-06-01T12:02:30Z,84.67,10.0,1.33,0.17,0.03,418
2026-06-01T12:03:00Z,80.57,67.6,0.77,0.37,0.3,434
2026-06-01T12:03:30Z,76.14,10.4,1.01,0.16,0.1,427
2026-06-01T12:04:00Z,79.54,14.2,0.08,0.29,0.09,382
2026-06-01T12:04:30Z,86.85,34.3,0.0,0.66,0.21,421
2026-06-01T12:05:00Z,78.1,48.9,0.0,0.19,0.29,413
2026-06-01T12:05:30Z,86.18,10.0,0.0,0.37,0.07,419
2026-06-01T12:06:00Z,82.51,51.2,1.09,0.63,0.29,401
2026-06-01T12:06:30Z,83.91,10.0,0.13,0.63,0.26,416
2026-06-01T12:07:00Z,74.08,27.0,0.0,0.12,0.06,410
2026-06-01T12:07:30Z,93.01,11.0,0.0,0.6,0.24,407
2026-06-01T12:08:00Z,95.51,10.0,0.0,0.01,0.27,382
2026-06-01T12:08:30Z,81.38,46.6,1.33,0.75,0.26,399
2026-06-01T12:09:00Z,76.58,32.2,0.67,0.46,0.11,386
2026-06-01T12:09:30Z,88.29,10.0,0.0,0.76,0.2,401
2026-06-01T12:10:00Z,80.86,18.9,0.32,0.48,0.04,413
2026-06-01T12:10:30Z,78.72,13.9,0.52,0.71,0.24,409
2026-06-01T12:11:00Z,77.01,35.6,1.5,0.38,0.15,403
2026-06-01T12:11:30Z,75.07,40.0,0.07,0.01,0.3,401
2026-06-01T12:12:00Z,67.98,20.5,1.04,0.77,0.01,405
2026-06-01T12:12:30Z,88.53,14.1,0.0,0.02,0.14,403
2026-06-01T12:13:00Z,84.89,31.5,0.0,0.0,0.05,398
2026-06-01T12:13:30Z,80.89,30.3,0.0,0.71,0.27,387
2026-06-01T12:14:00Z,74.24,25.7,0.0,0.17,0.02,415
2026-06-01T12:14:30Z,81.31,14.7,0.0,0.48,0.02,378
2026-06-01T12:15:00Z,76.43,13.8,0.0,0.04,0.26,414
2026-06-01T12:15:30Z,83.36,14.7,0.0,0.17,0.17,368
2026-06-01T12:16:00Z,77.05,30.3,1.16,0.47,0.21,423
2026-06-01T12:16:30Z,78.64,29.3,0.29,0.51,0.18,395
2026-06-01T12:17:00Z,92.21,21.0,0.35,0.55,0.18,404
2026-06-01T12:17:30Z,76.98,23.7,0.0,0.07,0.13,401
2026-06-01T12:18:00Z,67.16,23.0,1.36,0.16,0.21,361
2026-06-01T12:18:30Z,83.52,18.3,0.0,0.37,0.12,433
2026-06-01T12:19:00Z,85.91,35.8,0.0,0.07,0.11,383
2026-06-01T12:19:30Z,73.75,36.4,0.04,0.65,0.21,386
2026-06-01T12:20:00Z,80.54,10.0,0.3,0.3,0.28,415
2026-06-01T12:20:30Z,79.93,20.4,0.19,0.47,0.16,407
2026-06-01T12:21:00Z,85.13,18.7,0.0,0.49,0.05,399
2026-06-01T12:21:30Z,79.6,10.0,1.39,0.41,0.13,388
2026-06-01T12:22:00Z,73.14,36.5,0.0,0.21,0.04,392
2026-06-01T12:22:30Z,83.58,10.0,0.0,0.47,0.13,390
2026-06-01T12:23:00Z,72.23,17.8,0.0,0.76,0.16,390
2026-06-01T12:23:30Z,72.31,16.7,0.6,0.17,0.03,381
2026-06-01T12:24:00Z,82.18,24.9,0.03,0.38,0.28,408
2026-06-01T12:24:30Z,79.97,28.2,1.3,0.76,0.01,401
2026-06-01T12:25:00Z,80.75,10.0,0.0,0.67,0.1,412
2026-06-01T12:25:30Z,75.56,19.2,0.13,0.46,0.21,369
2026-06-01T12:26:00Z,74.51,10.0,0.0,0.09,0.1,393
2026-06-01T12:26:30Z,81.71,13.7,0.61,0.27,0.12,384
2026-06-01T12:27:00Z,62.67,43.1,0.0,0.1,0.13,389
2026-06-01T12:27:30Z,84.53,20.5,1.39,0.74,0.16,390
2026-06-01T12:28:00Z,82.86,12.1,0.0,0.54,0.28,398
2026-06-01T12:28:30Z,87.98,23.2,0.0,0.59,0.14,377
2026-06-01T12:29:00Z,79.57,10.0,0.52,0.28,0.29,416
2026-06-01T12:29:30Z,72.79,20.5,1.21,0.7,0.2,363
2026-06-01T12:30:00Z,80.1,11.5,0.4,0.77,0.1,399
2026-06-01T12:30:30Z,70.75,25.9,0.0,0.6,0.01,421
2026-06-01T12:31:00Z,74.71,18.5,1.1,0.57,0.09,393
2026-06-01T12:31:30Z,68.39,10.0,0.34,0.25,0.23,395
2026-06-01T12:32:00Z,70.62,18.3,0.11,0.53,0.22,380
2026-06-01T12:32:30Z,85.44,10.0,0.24,0.57,0.06,374
2026-06-01T12:33:00Z,69.7,10.0,0.89,0.64,0.26,395
2026-06-01T12:33:30Z,69.82,21.2,0.0,0.04,0.0,392
2026-06-01T12:34:00Z,78.96,28.9,1.5,0.65,0.27,390
2026-06-01T12:34:30Z,87.01,12.0,0.92,0.48,0.2,400
2026-06-01T12:35:00Z,77.73,16.7,0.0,0.79,0.24,353
2026-06-01T12:35:30Z,73.66,25.2,0.86,0.07,0.21,387
2026-06-01T12:36:00Z,76.51,24.9,0.0,0.77,0.09,414
2026-06-01T12:36:30Z,80.18,10.0,0.0,0.35,0.18,381
2026-06-01T12:37:00Z,79.76,14.6,0.0,0.26,0.24,403
2026-06-01T12:37:30Z,73.0,10.0,0.03,0.18,0.21,378
2026-06-01T12:38:00Z,75.3,39.5,0.19,0.27,0.09,393
2026-06-01T12:38:30Z,72.84,38.6,0.8,0.73,0.02,388
2026-06-01T12:39:00Z,78.85,13.8,0.0,0.49,0.25,377
2026-06-01T12:39:30Z,77.75,31.6,0.0,0.39,0.07,406
2026-06-01T12:40:00Z,81.86,10.0,0.0,0.12,0.03,396
2026-06-01T12:40:30Z,82.06,34.8,1.5,0.39,0.06,393
2026-06-01T12:41:00Z,78.4,62.4,0.99,0.74,0.08,406
2026-06-01T12:41:30Z,71.83,17.5,0.35,0.48,0.08,389
2026-06-01T12:42:00Z,68.5,10.0,0.0,0.2,0.21,396
2026-06-01T12:42:30Z,63.4,23.9,0.62,0.73,0.09,410
2026-06-01T12:43:00Z,78.04,10.0,1.31,0.08,0.01,384
2026-06-01T12:43:30Z,75.26,10.0,0.0,0.74,0.01,373
2026-06-01T12:44:00Z,65.01,13.1,1.05,0.48,0.2,376
2026-06-01T12:44:30Z,75.88,39.7,0.0,0.3,0.17,374
2026-06-01T12:45:00Z,82.39,15.4,0.81,0.73,0.08,416
2026-06-01T12:45:30Z,83.84,15.6,1.48,0.11,0.28,388
2026-06-01T12:46:00Z,71.4,10.0,0.0,0.12,0.08,405
2026-06-01T12:46:30Z,84.28,10.0,0.0,0.09,0.26,398
2026-06-01T12:47:00Z,75.19,10.0,0.0,0.21,0.22,390
2026-06-01T12:47:30Z,71.18,10.0,0.83,0.76,0.03,397
2026-06-01T12:48:00Z,73.74,36.2,0.0,0.4,0.28,380
2026-06-01T12:48:30Z,70.9,10.0,0.0,0.35,0.15,391
2026-06-01T12:49:00Z,69.95,33.8,1.05,0.24,0.13,394
2026-06-01T12:49:30Z,73.41,23.4,1.45,0.08,0.14,400
2026-06-01T12:50:00Z,74.99,10.0,0.33,0.68,0.21,395
2026-06-01T12:50:30Z,70.0,10.0,0.0,0.75,0.05,366
2026-06-01T12:51:00Z,73.92,19.0,0.0,0.5,0.03,389
2026-06-01T12:51:30Z,72.92,10.0,0.39,0.53,0.06,383
2026-06-01T12:52:00Z,83.42,33.0,0.47,0.22,0.1,367
2026-06-01T12:52:30Z,80.46,50.3,0.0,0.7,0.04,387
2026-06-01T12:53:00Z,79.75,10.0,0.0,0.62,0.24,394
2026-06-01T12:53:30Z,72.31,23.1,0.0,0.14,0.27,400
2026-06-01T12:54:00Z,63.43,10.0,0.0,0.09,0.02,367
2026-06-01T12:54:30Z,79.73,15.0,0.0,0.03,0.03,382
2026-06-01T12:55:00Z,77.31,20.5,0.27,0.15,0.23,382
2026-06-01T12:55:30Z,68.7,10.0,1.37,0.36,0.14,382
2026-06-01T12:56:00Z,69.42,31.1,0.0,0.6,0.05,378
2026-06-01T12:56:30Z,85.61,18.5,1.5,0.08,0.22,389
2026-06-01T12:57:00Z,75.25,23.2,0.0,0.3,0.04,396
2026-06-01T12:57:30Z,78.55,36.9,0.0,0.72,0.26,389
2026-06-01T12:58:00Z,74.52,10.8,0.15,0.66,0.16,376
2026-06-01T12:58:30Z,72.0,10.0,1.16,0.33,0.13,384
2026-06-01T12:59:00Z,77.21,21.9,0.47,0.55,0.27,403
2026-06-01T12:59:30Z,67.2,12.1,0.0,0.23,0.21,402
2026-06-01T13:00:00Z,76.89,30.4,0.0,0.77,0.01,380
2026-06-01T13:00:30Z,74.21,10.0,0.32,0.48,0.27,393
