timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T11:13:30Z,44.84,39.8,22.13,0.1
2026-06-01T11:14:00Z,48.79,42.1,28.01,0.37
2026-06-01T11:14:30Z,44.33,62.6,26.48,0.0
2026-06-01T11:15:00Z,41.17,33.6,15.15,0.86
2026-06-01T11:15:30Z,42.12,59.1,19.77,0.0
2026-06-01T11:16:00Z,44.73,20.0,29.35,0.17
2026-06-01T11:16:30Z,43.58,30.7,23.13,0.0
2026-06-01T11:17:00Z,44.14,52.1,14.33,0.21
2026-06-01T11:17:30Z,46.04,25.8,19.0,0.71
2026-06-01T11:18:00Z,50.04,27.8,23.6,0.0
2026-06-01T11:18:30Z,45.27,52.4,21.94,0.07
2026-06-01T11:19:00Z,50.64,89.6,8.06,0.0
2026-06-01T11:19:30Z,38.32,23.3,18.44,0.41
2026-06-01T11:20:00Z,51.42,38.2,16.68,0.43
2026-06-01T11:20:30Z,41.04,38.7,15.95,0.0
2026-06-01T11:21:00Z,47.91,20.0,16.69,0.89
2026-06-01T11:21:30Z,47.55,43.6,23.8,0.79
2026-06-01T11:22:00Z,48.9,41.9,12.56,0.0
2026-06-01T11:22:30Z,42.82,21.2,23.49,0.36
2026-06-01T11:23:00Z,45.16,20.0,30.19,0.0
2026-06-01T11:23:30Z,44.71,20.0,21.31,0.0
2026-06-01T11:24:00Z,51.88,28.7,8.88,0.0
2026-06-01T11:24:30Z,53.67,35.7,34.28,0.01
2026-06-01T11:25:00Z,47.19,62.0,32.1,0.68
2026-06-01T11:25:30Z,42.6,20.0,24.63,1.43
2026-06-01T11:26:00Z,43.64,40.2,18.42,0.0
2026-06-01T11:26:30Z,46.22,48.6,15.47,0.76
2026-06-01T11:27:00Z,46.93,41.6,15.75,0.3
2026-06-01T11:27:30Z,41.31,20.0,25.53,0.18
2026-06-01T11:28:00Z,40.71,27.1,8.17,0.0
2026-06-01T11:28:30Z,45.73,55.2,16.98,0.0
2026-06-01T11:29:00Z,49.83,28.1,25.69,1.38
2026-06-01T11:29:30Z,47.63,40.5,22.9,1.4
2026-06-01T12:00:00Z,47.11,23.4,16.96,0.34
2026-06-01T12:00:30Z,44.33,49.1,21.32,1.5
2026-06-01T12:01:00Z,35.77,20.0,24.12,0.0
2026-06-01T12:01:30Z,46.77,43.5,16.99,0.13
2026-06-01T12:02:00Z,35.66,45.8,21.4,0.3
2026-06-01T12:02:30Z,41.7,26.1,18.0,1.5
2026-06-01T12:03:00Z,42.93,40.6,16.79,0.0
2026-06-01T12:03:30Z,42.38,25.2,24.78,0.44
2026-06-01T12:04:00Z,37.1,51.7,2.0,0.0
2026-06-01T12:04:30Z,42.69,56.4,27.44,0.35
2026-06-01T12:05:00Z,47.87,42.7,33.46,0.82
2026-06-01T12:05:30Z,42.83,49.1,28.86,1.27
2026-06-01T12:06:00Z,40.86,58.6,10.08,1.07
2026-06-01T12:06:30Z,46.2,23.0,18.81,0.35
2026-06-01T12:07:00Z,38.24,20.0,21.15,0.36
2026-06-01T12:07:30Z,30.22,47.8,22.75,0.0
2026-06-01T12:08:00Z,36.81,55.6,15.14,0.0
2026-06-01T12:08:30Z,32.75,20.0,32.02,1.01
2026-06-01T12:09:00Z,39.55,20.0,22.54,0.46
2026-06-01T12:09:30Z,35.09,33.2,19.51,0.0
2026-06-01T12:10:00Z,49.56,29.6,18.6,0.0
2026-06-01T12:10:30Z,41.74,54.4,24.79,0.0
2026-06-01T12:11:00Z,43.11,32.2,21.23,0.0
2026-06-01T12:11:30Z,42.63,73.1,14.86,0.31
2026-06-01T12:12:00Z,34.87,36.7,17.71,0.0
2026-06-01T12:12:30Z,45.95,56.8,14.64,0.74
2026-06-01T12:13:00Z,40.43,21.3,23.8,0.0
2026-06-01T12:13:30Z,49.74,70.4,13.64,0.48
2026-06-01T12:14:00Z,44.98,37.7,2.84,0.0
2026-06-01T12:14:30Z,36.37,20.0,29.86,0.0
2026-06-01T12:15:00Z,47.16,63.6,9.84,0.0
2026-06-01T12:15:30Z,36.25,42.6,19.24,0.5
2026-06-01T12:16:00Z,38.78,23.8,31.33,0.19
2026-06-01T12:16:30Z,39.39,30.4,21.81,0.0
2026-06-01T12:17:00Z,42.51,45.1,27.17,0.09
2026-06-01T12:17:30Z,40.13,36.4,12.24,0.0
2026-06-01T12:18:00Z,40.26,20.0,22.93,0.0
2026-06-01T12:18:30Z,37.9,35.2,26.47,0.08
2026-06-01T12:19:00Z,38.18,22.4,17.84,0.28
2026-06-01T12:19:30Z,37.73,26.1,13.53,0.0
2026-06-01T12:20:00Z,40.97,20.0,13.83,0.0
2026-06-01T12:20:30Z,39.26,80.3,29.41,0.82
2026-06-01T12:21:00Z,40.43,20.0,15.55,0.0
2026-06-01T12:21:30Z,31.94,20.0,24.17,0.0
2026-06-01T12:22:00Z,36.31,20.0,16.39,0.83
2026-06-01T12:22:30Z,35.16,33.6,20.48,0.0
2026-06-01T12:23:00Z,40.16,36.1,18.59,0.0
2026-06-01T12:23:30Z,35.44,29.2,23.52,1.5
2026-06-01T12:24:00Z,30.9,20.0,30.27,0.0
2026-06-01T12:24:30Z,44.51,39.4,18.97,0.0
2026-06-01T12:25:00Z,40.11,20.0,29.46,0.0
2026-06-01T12:25:30Z,39.51,34.9,21.6,0.0
2026-06-01T12:26:00Z,44.56,42.0,44.61,0.0
2026-06-01T12:26:30Z,39.26,32.2,22.18,0.0
2026-06-01T12:27:00Z,43.14,40.5,13.22,0.58
2026-06-01T12:27:30Z,33.02,65.6,25.91,0.0
2026-06-01T12:28:00Z,38.52,26.0,24.8,0.61
2026-06-01T12:28:30Z,50.01,46.7,13.68,0.59
2026-06-01T12:29:00Z,38.02,67.3,16.33,0.83
2026-06-01T12:29:30Z,40.05,37.6,18.02,0.0
2026-06-01T12:30:00Z,43.69,37.4,25.79,0.5
2026-06-01T12:30:30Z,34.59,75.9,26.23,0.0
2026-06-01T12:31:00Z,36.69,20.0,14.48,0.97
2026-06-01T12:31:30Z,35.28,34.6,27.48,0.0
2026-06-01T12:32:00Z,36.82,25.4,15.73,0.79
2026-06-01T12:32:30Z,37.53,33.7,23.6,0.61
2026-06-01T12:33:00Z,44.2,45.9,18.57,0.29
2026-06-01T12:33:30Z,35.63,36.4,21.99,0.28
2026-06-01T12:34:00Z,41.09,37.8,32.89,0.0
2026-06-01T12:34:30Z,39.19,20.0,16.07,0.0
2026-06-01T12:35:00Z,31.52,20.0,25.29,0.85
2026-06-01T12:35:30Z,49.04,20.0,17.76,0.0
2026-06-01T12:36:00Z,39.28,66.4,26.1,0.94
2026-06-01T12:36:30Z,43.58,53.9,22.64,1.12
2026-06-01T12:37:00Z,43.41,32.8,17.65,0.0
2026-06-01T12:37:30Z,36.65,20.0,9.8,0.0
2026-06-01T12:38:00Z,36.76,38.3,16.13,0.15
2026-06-01T12:38:30Z,36.68,20.0,12.48,0.45
2026-06-01T12:39:00Z,34.94,20.0,24.88,0.0
2026-06-01T12:39:30Z,34.22,35.2,18.26,0.0
2026-06-01T12:40:00Z,36.1,20.0,27.64,0.0
2026-06-01T12:40:30Z,41.87,20.0,21.18,0.4
2026-06-01T12:41:00Z,36.52,49.0,29.44,0.0
2026-06-01T12:41:30Z,38.64,69.5,26.19,0.0
2026-06-01T12:42:00Z,36.28,39.0,25.03,0.0
2026-06-01T12:42:30Z,32.29,63.0,18.47,0.0
2026-06-01T12:43:00Z,37.51,45.7,11.13,0.0
2026-06-01T12:43:30Z,42.7,20.0,26.22,0.36
2026-06-01T12:44:00Z,44.66,60.5,15.7,0.5
2026-06-01T12:44:30Z,41.32,33.5,2.0,0.0
2026-06-01T12:45:00Z,26.34,22.7,22.4,0.0
2026-06-01T12:45:30Z,38.6,42.5,22.06,0.0
2026-06-01T12:46:00Z,40.58,23.8,10.55,0.27
2026-06-01T12:46:30Z,34.78,45.3,22.22,1.09
2026-06-01T12:47:00Z,31.34,20.0,29.11,0.17
2026-06-01T12:47:30Z,34.13,20.0,15.99,0.0
2026-06-01T12:48:00Z,37.98,50.0,18.43,0.0
2026-06-01T12:48:30Z,41.46,24.5,22.34,0.0
2026-06-01T12:49:00Z,37.22,32.0,20.23,0.0
2026-06-01T12:49:30Z,42.65,20.0,18.43,0.0
2026-06-01T12:50:00Z,42.91,43.3,26.02,0.0
2026-06-01T12:50:30Z,36.38,20.0,13.01,0.0
2026-06-01T12:51:00Z,32.57,75.2,24.36,0.0
2026-06-01T12:51:30Z,35.1,45.5,14.44,0.0
2026-06-01T12:52:00Z,37.64,29.1,22.18,0.02
2026-06-01T12:52:30Z,41.72,53.0,31.91,0.91
2026-06-01T12:53:00Z,33.48,27.8,6.38,0.99
2026-06-01T12:53:30Z,33.94,47.4,13.58,0.7
2026-06-01T12:54:00Z,35.08,40.2,13.86,0.0
2026-06-01T12:54:30Z,35.43,20.0,29.39,0.0
2026-06-01T12:55:00Z,32.19,30.2,19.79,1.09
2026-06-01T12:55:30Z,43.17,86.9,15.86,0.0
2026-06-01T12:56:00Z,33.72,21.8,13.46,0.0
2026-06-01T12:56:30Z,42.21,25.8,27.75,0.05
2026-06-01T12:57:00Z,28.99,23.2,21.77,0.0
2026-06-01T12:57:30Z,36.62,20.0,15.19,0.0
2026-06-01T12:58:00Z,38.59,20.0,16.37,0.16
2026-06-01T12:58:30Z,39.14,63.2,28.43,0.0
2026-06-01T12:59:00Z,38.45,59.7,9.96,0.0
2026-06-01T12:59:30Z,42.1,59.5,32.84,0.31
2026-06-01T13:00:00Z,32.88,26.1,20.68,0.11
2026-06-01T13:00:30Z,35.46,55.2,25.42,0.11
2026-06-01T13:01:00Z,34.35,62.1,12.79,0.05
2026-06-01T13:01:30Z,37.53,65.6,23.29,0.66
2026-06-01T13:02:00Z,40.43,20.0,31.83,0.18
2026-06-01T13:02:30Z,39.0,44.4,27.21,1.34
2026-06-01T13:03:00Z,39.58,51.2,29.94,0.0
2026-06-01T13:03:30Z,28.28,39.2,14.67,0.0
2026-06-01T13:04:00Z,30.39,21.7,15.24,0.0
2026-06-01T13:04:30Z,37.27,62.3,23.49,0.59
2026-06-01T13:05:00Z,42.48,45.4,18.79,0.0
2026-06-01T13:05:30Z,39.42,58.7,19.67,0.0
2026-06-01T13:06:00Z,36.99,68.8,23.46,0.0
2026-06-01T13:06:30Z,34.12,36.3,6.33,0.0
2026-06-01T13:07:00Z,33.39,53.3,23.79,0.0
2026-06-01T13:07:30Z,30.98,21.7,18.17,0.0
2026-06-01T13:08:00Z,44.44,77.8,25.93,0.0
2026-06-01T13:08:30Z,36.09,31.5,17.65,0.0
2026-06-01T13:09:00Z,40.77,46.8,15.05,0.0
2026-06-01T13:09:30Z,36.76,22.7,16.66,0.43
2026-06-01T13:10:00Z,33.96,42.4,26.95,1.5
2026-06-01T13:10:30Z,40.56,62.9,11.36,0.24
2026-06-01T13:11:00Z,34.62,20.0,16.7,1.24
2026-06-01T13:11:30Z,35.87,30.8,23.75,0.0
2026-06-01T13:12:00Z,37.11,20.0,21.14,1.5
2026-06-01T13:12:30Z,40.71,45.3,9.59,0.06
2026-06-01T13:13:00Z,37.7,46.4,20.83,0.0
2026-06-01T13:13:30Z,33.55,38.4,21.88,0.0
2026-06-01T13:14:00Z,38.62,32.3,13.88,0.88
2026-06-01T13:14:30Z,45.09,53.7,24.95,0.7
2026-06-01T13:15:00Z,37.09,20.0,19.37,0.0
2026-06-01T13:15:30Z,34.8,20.0,15.8,0.0
2026-06-01T13:16:00Z,34.39,20.0,16.23,0.0
2026-06-01T13:16:30Z,33.2,51.1,19.31,1.23
2026-06-01T13:17:00Z,31.32,20.0,22.98,0.0
2026-06-01T13:17:30Z,32.35,51.9,19.36,0.71
2026-06-01T13:18:00Z,39.99,20.0,9.83,0.0
2026-06-01T13:18:30Z,35.64,32.9,23.28,0.43
2026-06-01T13:19:00Z,33.36,44.3,17.76,0.39
2026-06-01T13:19:30Z,39.32,46.4,28.84,0.22
2026-06-01T13:20:00Z,27.21,53.2,18.71,0.0
2026-06-01T13:20:30Z,39.45,20.0,11.93,0.0
2026-06-01T13:21:00Z,33.32,33.8,8.01,0.81
2026-06-01T13:21:30Z,33.33,42.3,14.64,0.0
2026-06-01T13:22:00Z,34.12,23.7,34.05,0.0
2026-06-01T13:22:30Z,31.14,20.0,24.15,0.0
2026-06-01T13:23:00Z,36.21,45.2,19.61,0.0
2026-06-01T13:23:30Z,34.64,20.0,19.25,0.0
2026-06-01T13:24:00Z,25.7,76.8,15.94,0.0
2026-06-01T13:24:30Z,35.6,64.1,17.63,0.0
2026-06-01T13:25:00Z,38.19,28.6,23.04,0.0
2026-06-01T13:25:30Z,35.8,39.8,8.72,1.3
2026-06-01T13:26:00Z,36.48,62.6,19.78,0.0
2026-06-01T13:26:30Z,43.35,36.2,23.08,0.35
2026-06-01T13:27:00Z,34.03,31.4,20.78,0.05
2026-06-01T13:27:30Z,33.93,20.0,10.6,0.0
2026-06-01T13:28:00Z,36.68,56.8,12.21,0.21
2026-06-01T13:28:30Z,35.45,33.3,28.58,0.26
2026-06-01T13:29:00Z,28.65,29.6,21.45,0.61
2026-06-01T13:29:30Z,37.89,20.0,12.73,0.33
2026-06-01T13:30:00Z,31.13,50.6,29.81,0.0
2026-06-01T13:30:30Z,38.73,57.9,10.3,0.0
2026-06-01T13:31:00Z,34.86,20.0,17.31,0.1
2026-06-01T13:31:30Z,30.69,20.0,29.37,0.39
2026-06-01T13:32:00Z,32.4,40.3,38.91,0.0
2026-06-01T13:32:30Z,32.5,22.6,13.95,1.5
2026-06-01T13:33:00Z,31.27,53.5,24.37,1.3
2026-06-01T13:33:30Z,31.32,35.4,29.39,1.5
2026-06-01T13:34:00Z,34.58,20.0,7.95,0.57
2026-06-01T13:34:30Z,41.61,40.8,20.03,0.0
2026-06-01T13:35:00Z,37.83,20.0,15.27,0.36
2026-06-01T13:35:30Z,35.88,38.1,18.88,0.42
2026-06-01T13:36:00Z,33.34,20.0,22.01,0.0
2026-06-01T13:36:30Z,42.52,27.8,29.45,0.12
2026-06-01T13:37:00Z,31.98,36.6,11.38,0.0
2026-06-01T13:37:30Z,31.82,48.9,12.1,0.0
2026-06-01T13:38:00Z,33.19,46.4,15.55,0.66
2026-06-01T13:38:30Z,37.62,27.5,9.83,0.0
2026-06-01T13:39:00Z,36.34,55.0,27.9,0.38
2026-06-01T13:39:30Z,34.95,20.0,18.06,0.0
2026-06-01T13:40:00Z,36.06,20.0,14.12,1.23
2026-06-01T13:40:30Z,32.45,56.5,16.96,0.46
2026-06-01T13:41:00Z,31.06,74.1,24.24,1.5
2026-06-01T13:41:30Z,38.25,100.7,8.67,0.0
2026-06-01T13:42:00Z,36.04,51.6,25.93,1.03
2026-06-01T13:42:30Z,27.39,46.6,5.47,0.0
2026-06-01T13:43:00Z,32.83,29.0,15.69,0.33
2026-06-01T13:43:30Z,34.23,39.2,22.21,0.0
2026-06-01T13:44:00Z,33.38,34.1,31.78,0.06
2026-06-01T13:44:30Z,40.21,44.1,23.15,1.0
2026-06-01T13:45:00Z,34.85,42.3,33.3,0.19
2026-06-01T13:45:30Z,36.56,20.0,21.39,0.0
2026-06-01T13:46:00Z,40.54,60.3,26.29,0.28
2026-06-01T13:46:30Z,36.52,28.6,25.94,0.42
2026-06-01T13:47:00Z,41.7,43.4,23.86,0.09
2026-06-01T13:47:30Z,33.58,25.1,27.34,0.0
2026-06-01T13:48:00Z,44.11,55.2,10.22,0.47
2026-06-01T13:48:30Z,37.12,46.7,9.4,0.0
2026-06-01T13:49:00Z,31.5,52.7,24.05,0.0
2026-06-01T13:49:30Z,37.95,59.7,35.36,0.4
2026-06-01T13:50:00Z,38.69,20.0,12.36,0.0
2026-06-01T13:50:30Z,36.62,53.3,14.9,1.04
2026-06-01T13:51:00Z,36.97,21.0,25.76,1.32
2026-06-01T13:51:30Z,35.05,20.0,15.95,0.0
2026-06-01T13:52:00Z,33.8,20.0,32.56,0.0
2026-06-01T13:52:30Z,33.08,20.0,12.57,0.0
2026-06-01T13:53:00Z,28.51,20.0,17.64,1.42
2026-06-01T13:53:30Z,34.11,47.8,14.12,0.0
2026-06-01T13:54:00Z,38.76,46.7,15.14,0.0
2026-06-01T13:54:30Z,30.43,30.6,4.55,0.0
2026-06-01T13:55:00Z,34.4,25.8,15.91,0.35
2026-06-01T13:55:30Z,32.97,20.0,18.09,0.87
2026-06-01T13:56:00Z,35.14,42.6,19.92,0.0
2026-06-01T13:56:30Z,38.81,35.7,22.74,0.0
2026-06-01T13:57:00Z,35.93,42.5,26.75,0.0
2026-06-01T13:57:30Z,30.76,20.0,19.63,1.07
2026-06-01T13:58:00Z,33.48,22.6,6.51,0.98
2026-06-01T13:58:30Z,35.1,37.6,20.02,0.0
2026-06-01T13:59:00Z,34.5,53.5,19.06,0.0
2026-06-01T13:59:30Z,27.48,20.0,29.62,0.07
2026-06-01T14:00:00Z,37.99,44.2,20.69,0.0
2026-06-01T14:00:30Z,40.47,53.6,24.76,0.56
2026-06-01T14:01:00Z,36.39,46.9,11.36,0.0
2026-06-01T14:01:30Z,36.63,47.0,32.29,0.88
2026-06-01T14:02:00Z,36.77,37.7,22.76,0.0
2026-06-01T14:02:30Z,36.98,20.0,13.81,0.0
2026-06-01T14:03:00Z,30.56,42.9,10.77,0.38
2026-06-01T14:03:30Z,27.95,52.6,22.59,0.0
2026-06-01T14:04:00Z,28.2,20.0,18.8,0.05
2026-06-01T14:04:30Z,27.17,20.0,11.06,0.0
2026-06-01T14:05:00Z,37.69,31.7,5.03,0.0
2026-06-01T14:05:30Z,32.13,52.6,14.97,0.24
2026-06-01T14:06:00Z,35.79,28.3,22.61,0.92
2026-06-01T14:06:30Z,26.43,66.0,20.55,0.63
2026-06-01T14:07:00Z,21.88,20.0,31.96,0.0
2026-06-01T14:07:30Z,30.62,35.5,27.34,0.0
2026-06-01T14:08:00Z,30.44,37.2,15.18,1.1
2026-06-01T14:08:30Z,30.89,30.6,22.45,0.34
2026-06-01T14:09:00Z,36.56,20.0,11.12,0.14
2026-06-01T14:09:30Z,37.76,20.0,30.81,0.77
2026-06-01T14:10:00Z,29.42,52.6,7.5,1.18
2026-06-01T14:10:30Z,34.09,69.1,14.72,0.52
2026-06-01T14:11:00Z,37.78,64.5,6.41,0.0
2026-06-01T14:11:30Z,34.01,24.9,18.62,0.11
2026-06-01T14:12:00Z,28.84,50.0,12.64,0.0
2026-06-01T14:12:30Z,37.27,30.5,18.63,0.57
2026-06-01T14:13:00Z,32.01,56.3,21.85,0.0
2026-06-01T14:13:30Z,27.32,20.0,23.43,0.0
2026-06-01T14:14:00Z,34.75,43.1,14.69,1.5
2026-06-01T14:14:30Z,27.5,41.0,23.38,0.0
2026-06-01T14:15:00Z,41.04,68.7,3.08,0.0
2026-06-01T14:15:30Z,41.09,20.0,11.03,0.0
2026-06-01T14:16:00Z,31.99,28.7,21.87,0.0
2026-06-01T14:16:30Z,31.02,56.2,14.36,0.48
2026-06-01T14:17:00Z,29.34,21.5,23.17,0.0
2026-06-01T14:17:30Z,35.36,61.1,25.06,1.5
2026-06-01T14:18:00Z,34.93,20.0,25.42,0.0
2026-06-01T14:18:30Z,30.36,27.3,25.06,0.0
2026-06-01T14:19:00Z,29.33,20.0,19.57,0.0
2026-06-01T14:19:30Z,33.95,20.0,23.97,1.17
2026-06-01T14:20:00Z,33.45,28.0,14.27,1.18
2026-06-01T14:20:30Z,37.39,47.5,14.94,0.0
2026-06-01T14:21:00Z,28.77,47.4,13.08,0.0
2026-06-01T14:21:30Z,38.02,20.0,12.4,0.0
2026-06-01T14:22:00Z,29.25,57.3,17.77,0.33
2026-06-01T14:22:30Z,32.75,32.6,11.77,0.39
2026-06-01T14:23:00Z,31.14,37.3,21.86,0.0
2026-06-01T14:23:30Z,34.7,26.9,16.36,1.21
2026-06-01T14:24:00Z,34.22,20.0,22.05,1.07
2026-06-01T14:24:30Z,29.45,89.0,25.04,1.5
2026-06-01T14:25:00Z,29.04,45.7,24.9,0.0
2026-06-01T14:25:30Z,29.42,31.5,18.85,0.28
2026-06-01T14:26:00Z,34.46,29.6,27.9,0.0
2026-06-01T14:26:30Z,38.72,20.0,16.27,0.0
2026-06-01T14:27:00Z,37.28,25.4,21.41,0.39
2026-06-01T14:27:30Z,36.06,71.8,28.04,0.0
2026-06-01T14:28:00Z,33.62,56.1,9.35,0.0
2026-06-01T14:28:30Z,36.98,30.8,16.13,0.0
2026-06-01T14:29:00Z,26.43,50.0,30.19,0.5
2026-06-01T14:29:30Z,38.32,42.4,24.26,0.6
2026-06-01T14:30:00Z,31.02,23.3,20.92,0.52
2026-06-01T14:30:30Z,37.49,36.7,13.7,0.0
2026-06-01T14:31:00Z,37.28,20.0,24.6,0.19
2026-06-01T14:31:30Z,37.63,20.0,5.08,0.2
2026-06-01T14:32:00Z,32.24,29.0,28.94,1.31
2026-06-01T14:32:30Z,27.15,26.2,9.81,0.51
2026-06-01T14:33:00Z,35.5,56.6,29.14,0.77
2026-06-01T14:33:30Z,32.66,45.5,19.66,1.04
2026-06-01T14:34:00Z,29.07,20.0,26.29,1.5
2026-06-01T14:34:30Z,31.18,61.4,35.1,0.0
2026-06-01T14:35:00Z,30.01,35.3,15.5,0.0
2026-06-01T14:35:30Z,41.24,45.6,19.49,0.52
2026-06-01T14:36:00Z,33.32,20.0,15.44,0.33
2026-06-01T14:36:30Z,29.39,34.2,18.31,1.5
2026-06-01T14:37:00Z,36.37,56.7,23.93,0.0
2026-06-01T14:37:30Z,29.07,54.6,19.41,0.0
2026-06-01T14:38:00Z,34.13,54.5,25.04,0.0
2026-06-01T14:38:30Z,29.19,26.6,16.1,0.0
2026-06-01T14:39:00Z,38.75,30.5,13.01,0.16
2026-06-01T14:39:30Z,31.99,20.0,22.58,1.5
2026-06-01T14:40:00Z,35.04,45.7,32.1,0.0
2026-06-01T14:40:30Z,28.42,45.6,34.86,0.75
2026-06-01T14:41:00Z,33.65,44.0,26.34,0.36
2026-06-01T14:41:30Z,34.53,37.1,22.81,0.0
2026-06-01T14:42:00Z,23.86,68.6,24.41,0.0
2026-06-01T14:42:30Z,32.41,58.6,8.21,0.0
2026-06-01T14:43:00Z,31.03,30.5,16.01,0.0
2026-06-01T14:43:30Z,34.77,20.5,25.71,0.0
2026-06-01T14:44:00Z,33.28,47.5,9.31,0.39
2026-06-01T14:44:30Z,29.77,20.0,20.11,1.5
2026-06-01T14:45:00Z,29.52,24.6,21.31,0.0
2026-06-01T14:45:30Z,33.49,29.1,32.33,0.0
2026-06-01T14:46:00Z,34.98,25.6,4.28,0.0
2026-06-01T14:46:30Z,30.72,77.1,29.69,0.0
2026-06-01T14:47:00Z,30.58,34.4,18.61,0.81
2026-06-01T14:47:30Z,29.68,30.3,21.49,0.17
2026-06-01T14:48:00Z,39.13,34.7,18.17,0.0
2026-06-01T14:48:30Z,34.56,49.4,26.84,0.0
2026-06-01T14:49:00Z,40.46,35.2,16.96,0.21
2026-06-01T14:49:30Z,34.4,31.1,23.44,0.0
2026-06-01T14:50:00Z,29.55,28.3,32.32,0.43
2026-06-01T14:50:30Z,37.4,60.7,13.78,0.0
2026-06-01T14:51:00Z,37.64,20.0,13.27,0.39
2026-06-01T14:51:30Z,25.97,34.2,28.46,1.5
2026-06-01T14:52:00Z,39.79,26.5,20.45,0.0
2026-06-01T14:52:30Z,27.77,52.4,14.94,0.11
2026-06-01T14:53:00Z,34.84,39.6,11.3,1.33
2026-06-01T14:53:30Z,28.7,33.2,20.05,0.0
2026-06-01T14:54:00Z,33.17,64.8,15.8,0.1
2026-06-01T14:54:30Z,37.76,22.0,10.81,0.14
2026-06-01T14:55:00Z,36.78,22.1,3.34,0.33
2026-06-01T14:55:30Z,32.2,56.0,26.47,0.0
2026-06-01T14:56:00Z,24.83,57.7,18.54,1.5
2026-06-01T14:56:30Z,34.76,27.0,11.17,0.0
2026-06-01T14:57:00Z,30.35,20.0,7.41,0.34
2026-06-01T14:57:30Z,34.63,60.7,9.28,0.0
2026-06-01T14:58:00Z,35.51,20.0,20.07,0.0
2026-06-01T14:58:30Z,34.0,52.4,13.02,0.0
2026-06-01T14:59:00Z,38.13,50.7,32.84,0.37
2026-06-01T14:59:30Z,30.97,29.9,22.67,0.0
2026-06-01T15:00:00Z,30.69,20.6,16.58,0.0
2026-06-01T15:00:30Z,30.95,49.0,20.45,0.0
2026-06-01T15:01:00Z,36.45,46.7,20.65,0.0
2026-06-01T15:01:30Z,34.34,68.0,28.76,0.0
2026-06-01T15:02:00Z,31.54,28.3,30.73,0.0
2026-06-01T15:02:30Z,27.42,85.2,21.88,0.0
2026-06-01T15:03:00Z,37.86,24.2,12.69,0.67
2026-06-01T15:03:30Z,37.54,20.0,26.5,0.74
2026-06-01T15:04:00Z,30.05,42.2,2.0,0.1
2026-06-01T15:04:30Z,28.92,20.7,16.0,1.5
2026-06-01T15:05:00Z,35.62,20.0,8.81,0.0
2026-06-01T15:05:30Z,37.36,20.0,14.35,0.0
2026-06-01T15:06:00Z,29.07,75.6,15.97,0.0
2026-06-01T15:06:30Z,35.56,54.6,2.0,0.17
2026-06-01T15:07:00Z,40.4,26.2,13.63,0.0
2026-06-01T15:07:30Z,25.1,20.0,29.76,0.5
2026-06-01T15:08:00Z,30.76,48.8,15.24,0.48
2026-06-01T15:08:30Z,36.62,38.8,5.49,0.44
2026-06-01T15:09:00Z,24.88,42.5,20.81,1.41
2026-06-01T15:09:30Z,39.01,31.7,11.51,0.17
2026-06-01T15:10:00Z,38.91,58.1,20.22,0.0
2026-06-01T15:10:30Z,31.68,29.6,24.18,0.0
2026-06-01T15:11:00Z,30.67,20.0,41.99,0.0
2026-06-01T15:11:30Z,29.34,49.0,24.14,0.0
2026-06-01T15:12:00Z,27.96,20.0,17.54,1.5
2026-06-01T15:12:30Z,30.37,38.3,18.68,0.0
2026-06-01T15:13:00Z,33.74,42.5,26.75,0.0
2026-06-01T15:13:30Z,32.58,43.9,8.21,0.14
2026-06-01T15:14:00Z,26.61,43.6,22.63,0.85
2026-06-01T15:14:30Z,24.94,44.7,34.08,0.59
2026-06-01T15:15:00Z,37.68,22.8,9.94,0.0
2026-06-01T15:15:30Z,31.93,58.5,16.54,0.76
2026-06-01T15:16:00Z,33.35,50.9,18.96,0.17
2026-06-01T15:16:30Z,30.64,39.6,34.23,0.0
2026-06-01T15:17:00Z,25.46,43.8,13.94,0.79
2026-06-01T15:17:30Z,32.85,29.4,29.74,0.68
2026-06-01T15:18:00Z,29.55,48.7,7.28,0.62
2026-06-01T15:18:30Z,33.81,66.7,8.71,0.0
2026-06-01T15:19:00Z,31.46,59.7,21.2,1.07
2026-06-01T15:19:30Z,35.71,50.7,15.51,0.0
2026-06-01T15:20:00Z,28.73,52.0,15.9,0.51
2026-06-01T15:20:30Z,36.29,62.3,28.58,0.0
2026-06-01T15:21:00Z,29.09,20.0,8.26,0.0
2026-06-01T15:21:30Z,30.01,58.0,24.29,1.35
2026-06-01T15:22:00Z,37.09,20.0,26.06,0.33
2026-06-01T15:22:30Z,28.43,30.5,19.34,0.0
2026-06-01T15:23:00Z,32.91,45.3,2.0,1.5
2026-06-01T15:23:30Z,33.46,47.1,14.92,1.5
2026-06-01T15:24:00Z,29.29,71.2,16.95,0.0
2026-06-01T15:24:30Z,27.24,47.3,25.84,1.21
2026-06-01T15:25:00Z,35.45,50.0,22.43,1.5
2026-06-01T15:25:30Z,30.63,20.0,31.45,0.0
2026-06-01T15:26:00Z,35.13,38.4,6.88,0.0
2026-06-01T15:26:30Z,30.5,45.8,20.02,0.0
2026-06-01T15:27:00Z,33.02,48.3,18.73,0.0
2026-06-01T15:27:30Z,24.93,20.0,25.28,0.0
2026-06-01T15:28:00Z,39.76,28.3,21.45,0.0
